idx,sentence1,sentence2,label
794,"In the first case, I think you don't need it.",So I don't think you need to put it on the cover.,1.0
4735,US releases initial report on fracking impacts on water,Men in China detained after taking girls to hotel,0.0
5128,17 killed in US drone attack on Yemen wedding party,U.S. drone mistakenly kills 14 in Yemen wedding convoy,4.0
3013,Microsoft has identified the freely distributed Linux software as one of the biggest threats to its sales.,The company has publicly identified Linux as one of its biggest competitive threats.,3.4000000953674316
1893,a group of teenagers are jumping in the air on the beach.,A group of young people jump up in the air while on the beach.,4.800000190734863
1050,The attack seemed similar to others staged near foreign compounds in Riyadh on May 12.,"The attack seemed similar to attacks staged near foreign compounds in Riyadh on May 12, for which officials have also blamed al-Qaida.",3.5999999046325684
3417,"Dogs, he said, are second only to humans in the thoroughness of medical understanding and research.",He said that dogs are second only to humans in terms of being the subject of medical research.,4.599999904632568
1303,Assad meets with Red Cross officials in Syria,Assad makes Red Cross pledge,2.0
474,A man seated is playing the guitar.,A man is playing an acoustic guitar and singing into a microphone.,3.25
1728,The woman is leading a dog through an obstacle course.,Woman leading her small dog through an obstacle course.,4.599999904632568
607,There are two men near a wall.,Three women are sitting near a wall.,2.0
592,A guy and a girl are rock climbing with backpacks on.,Two boys are riding on a toy with a blonde girl running long side of them.,0.0
4278,NATO strike 'kills civilians' in Afghanistan,Two NATO soldiers killed in Afghanistan,0.800000011920929
481,Two puppies playing with a plastic bag.,Two dogs playing in a yard.,3.0
90,A man rides off on a motorcycle.,A man is riding on a motorcycle.,4.400000095367432
2619,"The report ranked 45 large companies based on employment, marketing, procurement, community reinvestment and charitable donations.","Of those three, only Dillard's responded to the survey that ranked 45 large companies on employment, marketing, procurement, community reinvestment and charitable donations.",3.0
687,I grill salmon that I get with the skin on.,Salmon is a great choice and it's readily available pretty much everywhere.,1.7999999523162842
4108,Russia jails Pussy Riot protest punks for two years,Russian court to rule in Pussy Riot trial,1.7999999523162842
763,The man danced in the diner.,The bomb exploded in the desert.,0.0
639,I have few suggestions for you:,I have two suggestions for you:,4.0
3168,The New York Mets then selected outfielder Lastings Milledge from Lakewood Ranch High School in Florida.,"The Mets took Lastings Milledge, an outfielder from Florida, with the 12th pick.",3.799999952316284
4724,'Israeli' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,1.600000023841858
915,A boy plays violin on stage.,A boy is onstage playing the violin.,4.25
156,A man is speaking.,A man is dancing.,1.2000000476837158
3532,"detainees to be accused of homicide, criminal collaboration, kidnapping and the funding of terrorism and include members of the military and police.","iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism.",3.25
806,"A rule of thumb that I've heard is ""for small children, big dogs"".",Any breed of dog can be perfectly safe or extremely dangerous.,1.399999976158142
842,A man is throwing knives at a tree.,A man is showing magic.,1.75
2323,"Originally Posted by spikdboy Not wishful thinking, rather realistic.","Originally Posted by objectivism Not wishful thinking, rather realistic.",3.799999952316284
2116,Some people have complete confidence in the people running these institutions.,Other people have no confidence at all in teh people running these institutions.,1.600000023841858
2274,Democracy is a threat to liberty.,Democracy has nothing to do with liberty.,1.7999999523162842
69,A man is standing in front of the window and looking outside.,A man is staring out the window.,3.799999952316284
488,"Brown and black dogs on snow, showing teeth and barking at each other.",A black dog fighting with a brown dog in the snow.,3.4000000953674316
642,Unfortunately the answer to your question is we simply do not know.,"My answer to your question is ""Probably Not"".",1.0
555,Many guards are standing in front of the starting line of a race.,Two men in business dress are standing by the side of a road.,0.4000000059604645
979,But the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live.,"China is scrambling to stop the disease from spreading to the countryside, where most of its 1.3 billion people live.",3.4000000953674316
4270,Egypt presidential election results delayed,Egyptian election result delayed,4.199999809265137
30,A man is riding a mechanical bull.,A man rode a mechanical bull.,4.0
1458,A small red car on top of a semi truck.,Red sports car on top of white semi truck.,4.0
1815,A black dog with a blue collar is running in the snow.,A black dog with a red collar plays in the snow.,3.200000047683716
1244,Aiken's study appears in the Sept. 24 issue of the Journal of the American Medical Association.,The findings appear in Wednesday's Journal of the American Medical Association.,3.0910000801086426
4565,Critical Gates memoir rocks Obama administration,Gates blast rocks Obama administration,4.0
1932,Two people holding hands and walking in a field.,Two men walking past a mural of a car.,1.2000000476837158
3282,"CCAG supported Bill Curry, Rowland's opponent in the 2002 gubernatorial election.","Mr. Swan's group supported the governor's Democratic opponent, Bill Curry, in the 2002 election.",3.0
608,The two men are wearing jeans.,The two men are wearing pants.,4.400000095367432
2864,Federal Judge William Barbour said Tuesday he imposed the maximum sentence because Avants showed no remorse in the brutal slaying.,U.S. District Judge William Barbour said he imposed the maximum because Avants showed no remorse.,3.5999999046325684
102,A monkey is playing drums.,Someone in a gorilla costume is playing a set of drums.,2.5
3385,"Among those waiting a turn was Jodie Singer, a sixth-grader from Washington, D.C.","Jodie Singer, a sixth-grader from Washington, D.C., anxiously awaited her turn at the microphone.",3.75
4450,Ukrainian Prime Minister resigns amid protests,Turkish Prime Minister signals return to hardline on protesters,0.6000000238418579
361,The brown and white cows are eating in the trough.,Brown and white cows are eating from a trough.,4.800000190734863
645,The answer to both questions is: Yes.,The answer to both of your questions is yes.,5.0
2474,They found molecules that can only be produced when ozone breaks down cholesterol.,And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone.,4.25
4387,Thai opposition party to boycott general election,Thai opposition announces election boycott,4.800000190734863
496,A woman is slicing an onion.,A woman is cutting an onion.,4.199999809265137
269,Two green and white trains sitting on the tracks.,Two green and white trains are sitting on the train track.,5.0
372,A group of people standing in the street,A woman addressing a diverse group of people standing in the street.,2.5999999046325684
734,Pick them as soon as they are as ripe as you want them.,I live in Delaware and have already harvested my jalapeno and chili peppers.,0.6000000238418579
134,Two women are wrestling.,Two women are wrestling on the floor.,4.0
2244,Jury nullification does not mean that a law is unconstuitutional.,Jury nullification means a law isn't Constitutional?,3.5999999046325684
3475,russian president putin signs decree suspending russia's application of european arms control treaty.,president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty.,4.400000095367432
268,A cat laying on a red cushion looking at the camera.,A tan dog lying on a moggie bed looking up at the camera.,1.2000000476837158
5116,Flash floods kill 58 in eastern Afghanistan,Bomb wounds 16 in eastern Afghanistan,0.800000011920929
655,A man is eating a bowl of cereal.,The man is eating cereal.,4.0
2488,"US Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline, which transports crude from Colombia's second-biggest oil field.",U.S. Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline.,3.200000047683716
658,"A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses.","I think you mean to ask, ""What is the local sidereal time of Greenwhich?"".",0.0
4479,Jesse Jackson Jr. and wife to plead guilty to fraud,"Jesse Jackson Jr., Wife to Plead Guilty to Fraud",4.599999904632568
1158,A silver and blue motorcycle sitting next to a car.,A motorcycle parked next to a car.,3.5999999046325684
2361,The people had awakened.,Because the people had awakened.,4.199999809265137
963,I prefer to run the second half 1-2 minutes faster then the first.,I would definitely go for a slightly slower first half.,2.5999999046325684
996,Webster's New World Rhyming Dictionary: Clement Wood's Updated This is the rhyming dictionary I turn to first.,"http://www.rhymezone.com/ You just type in a word, then select one of the following.",1.2000000476837158
3072,The proportion of people covered by employers dropped from 62.3 percent in 2001 to 61.3 percent last year.,"The proportion of Americans with insurance from employers declined to 61.3 percent, from 62.6 percent in 2001 and 63.6 percent in 2000.",3.200000047683716
686,I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.,"In my experience, fresh garlic is great for when you want texture, or to slow down the flavour infusion.",1.7999999523162842
3857,Strong earthquake hits Mexico,Strong earthquake strikes near Acapulco,3.5999999046325684
472,A person is frying a meat in the pan.,A man is cutting a vegetable.,0.6000000238418579
374,The man and two young boys jump on a trampoline.,A man and two boys jump on a trampoline.,4.599999904632568
645,"The short answer is: we are made from the ""stuff"" contributed by many stars.",It is highly unlikely that we're made out of stuff from only one star.,3.200000047683716
1321,Roadside bomb kills 10 Afghan civilians: police,Roadside bomb kills 5 Afghan policemen,2.5999999046325684
1090,Veteran stage and screen actor Hume Cronyn died of cancer Sunday.,"Character actor Hume Cronyn, 91, died Sunday at his home in Connecticut.",3.5
5468,Car bomb kills 20 in northwest Syria,Car bomb kills 40 in northwest Pakistan,1.2000000476837158
5671,Iraq bombings kill at least 26,Iraq suicide bomber kills at least 12,2.0
5685,CCTV of gunmen in Tunisia museum attack,19 killed in Tunis museum attack,1.0
1314,Juror: Sandusky appeared to accept his fate,Jerry Sandusky convicted of child sexual abuse,1.600000023841858
1039,Two people sitting at a table at a restaurant.,four people sitting at a table.,1.7999999523162842
397,A man is walking with a horse.,A man is leading a horse around by it's halter.,3.75
1420,A black and white image of a cat laying on a rug.,Black and white picture of a cat laying on a rug.,5.0
3334,"""We believe that it is not necessary to have a divisive confirmation fight over a Supreme Court appointment,"" Daschle wrote.","""We believe that it is not necessary to have a divisive confirmation fight,"" Daschle of South Dakota wrote the Republican president.",4.0
1081,Black and white cows behind a fence.,Two black and white cows behind a metal gate against a partly cloudy blue sky.,3.200000047683716
3391,Named in the complaint were former chief executive officers Paul A. Allaire and G. Richard Thoman and former CFO Barry D. Romeril.,The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.,3.444000005722046
1193,A black and white cow standing in a grassy field.,A black and white horned cow standing in a field.,4.0
408,A woman is cooking something.,A woman is pouring ingredients into a frying pan.,3.200000047683716
596,A girl in water without goggles or a swimming cap.,"A girl in water, with goggles and swimming cap.",3.0
489,A man running on a track.,a man running track,5.0
986,David Weber's The War God's Own has some lengthy travel scenes in it which he does quite well.,One thing that should be used as a seasoning in Odyssey tales is the idea of the false destination.,0.20000000298023224
2702,Mr Howard said he also had faith in the system under which Hicks could be tried.,"Mr Howard also said yesterday that Hicks would be fairly treated, saying he had faith in the US justice system.",4.5
1478,Group of elderly people sitting around a table.,A group of elderly people pose around a dining table.,3.4000000953674316
875,A man is playing a violin.,The baby is laughing and crawling.,0.0
1,A group of men play soccer on the beach.,A group of boys are playing soccer on the beach.,3.5999999046325684
5369,U.N. Security Council calls for humanitarian ceasefire in Gaza,U.N. Security Council Calls for Unconditional Cease-Fire in Gaza,4.800000190734863
947,Women first appeared in the modern Olympics in Croquet at the 1900 Olympics.,"In 1900, the second modern Olympic games, 22 women competed in 5 events: tennis, sailing, croquet, equestrian, and golf.",3.200000047683716
1404,US Senator McCain meets opposition leaders in Ukraine,SFG meeting reviews situation in Mali,0.20000000298023224
2398,Sadly Ford did accept taxpayer money.,Ford didn't accept taxpayer money to save the company.,2.799999952316284
881,"Freezing motion generally requires one, maybe two things: fast shutter speed, and flash at the right time.","In addition to @Pearsonartphoto's answer, you can use flash (either the built-in or better yet, an extarnal) to freeze the motion.",2.5999999046325684
0,A girl is styling her hair.,A girl is brushing her hair.,2.5
3603,it is a serious threat to international security.,it presents a major threat to global security.,4.199999809265137
5643,Malaysia Airlines plane crashes on Ukraine-Russia border - live,US: Russia Massing Troops on Ukraine Border,0.0
5726,Obama calls for international front against IS,Obama vows to save Iraqis stranded on mountain,0.0
68,A man is dancing.,A man is talking.,0.6000000238418579
489,A submarine is going through water.,A baby is falling asleep.,0.0
2032,More expensive homes.,More expensive cars.,1.2000000476837158
629,"If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.","If you don't mind hosting your files online, SlideShare is a good solution.",0.800000011920929
907,Meat is dropped into a pan.,A woman is putting meat in a pan.,3.25
465,A man wearing US flag boxer shorts is standing on a stairway.,A woman wearing a white shirt stands on the street.,0.0
1597,a boy plays with a noodle by the pool.,A boy plays with a foam noodle toy by a pool.,4.599999904632568
1199,Annan to visit Syrian refugees in Turkey Tuesday,Annan to visit Syrian refugees in Turkey before Iran,3.799999952316284
4561,"17 killed, 133 wounded in bomb attacks in northern Iraq","2 killed, 6 wounded in clashes in northern Lebanon",0.6000000238418579
3309,"The bodies of some of the dead, pulled out from under the train, were laid out beside the tracks while emergency services brought in wooden coffins.","The bodies of many of the dead, pulled from under the partially derailed train, were laid out by the tracks awaiting identification.",3.25
1093,"Just five months ago, Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt.","Just five months ago, Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt.",3.5999999046325684
562,The man is walking.,A man is talking.,1.399999976158142
4620,Soccer-France to host Australia for first time in October,NRA official to face questions for first time since controversial remarks,0.0
1443,Australia cuts rates to record low,Australia cuts interest rates to record low,4.599999904632568
3865,Panetta says Afghanistan role to shift from combat in 2013,Panetta: Afghanistan Tops NATO Conference Topics,1.600000023841858
5651,Who Is Jihadi John?,Who was 'Jihadi John?',5.0
3515,iran is the most prolific applier of the death penalty in the world after china.,the islamic republic is the most prolific applier of the death penalty in the world after china.,3.799999952316284
4510,Alleged cop killer died from shot to head,Alleged cop killer died from gunshot,4.199999809265137
3960,"Two German tourists, two pilots killed in Kenya air crash",Senator Reid involved in Las Vegas car crash: CNN,0.6000000238418579
581,A soldier walks a dog.,A man walks a dog.,3.200000047683716
5238,Didier Reynders on Syria,Obama's day: Prime time on Syria,1.600000023841858
2910,"On Saturday, a 149mph serve against Agassi equalled Rusedski's world record.","On Saturday, Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi.",3.5
207,A man is standing on a roof top playing a violin.,A man is on a roof dancing.,1.7999999523162842
4009,Federer Wins 7th Wimbledon Title,Federer captures 7th Wimbledon title,5.0
3091,"""I am proud that I stood against Richard Nixon, not with him,"" Kerry said.","""I marched in the streets against Richard Nixon and the Vietnam War,"" she said.",2.4000000953674316
4356,Boeing 787 Dreamliner catches fire; stock takes a beating,Boeing stock tumbles after fire on 787 Dreamliner,4.599999904632568
471,A baby is crawling happily.,A baby sneezed and scared another baby.,1.2000000476837158
3254,"The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.","Further out the curve, the benchmark 10-year note US10YT=RR shed 18/32 in price, taking its yield to 3.24 percent from 3.17 percent.",2.200000047683716
554,The girl is very skilled and practices a lot.,The man is very skilled.,2.0
3713,the extradition conditions stipulate that the tunisian can only be prosecuted for the single charge of falsifying documents that italian authorities can provide sufficient evidence to prosecute.,spokesman for the swiss justice ministry folco galli stated that the extradition conditions stipulate that mejri can only be prosecuted on a single charge of falsifying documents for which italian authorities could provide sufficient evidence to prosecute.,2.5999999046325684
492,A badger is digging in the dirt.,A man is moving large rocks.,0.0
1021,Some 95 million Americans -- half of all households -- invest in mutual funds.,About half of all U.S. households have money in mutual funds.,4.199999809265137
3392,"Chera Larkins, 32, of Manhattan, charged with three sham marriages, is also charged with perjury and filing a false instrument.","Chera Larkins, 32, of Manhattan, charged with perjury and filing a false instrument in three marriage applications.",4.599999904632568
4503,"Up to 21, mostly foreigners, killed in Kabul suicide attack",Briton among dead in Kabul suicide attack,2.799999952316284
49,A man is fitting silencer on a pistol.,A man is adding a silencer to a gun.,4.5
3015,"""Spin and manipulative public relations and propaganda are not the answer,"" it said.","The report added that ""spin"" and manipulative public relations ""are not the answer,"" but that neither is avoiding the debate.",3.5999999046325684
262,Red double decker bus driving down a street.,A red two story bus driving along the street.,3.799999952316284
5588,First post office savings bank ATM opens in Chennai,India's first post office savings bank ATM inaugurated in Chennai,4.0
861,"As I understand it, nothing that can be changed, or broken down into smaller parts is inherently real.",Our interactions are merely depends on where we put our perception.,0.4000000059604645
299,Three bicyclists crossing a bridge in a city.,The bicyclists are crossing a bridge in the rain.,3.0
1226,Two guys sit on a couch holding beers with a girl lying on their laps.,Two women watching the street with their bikes to see when they may cross.,0.0
996,"But Mitsubishi Tokyo Financial (JP:8306: news, chart, profile) declined 3,000 yen, or 0.65 percent, to 456,000 yen.","Sumitomo Mitsui Financial (JP:8316: news, chart, profile) was down 2.5 percent at 198,000 yen.",1.600000023841858
686,A gorilla is playing the drums.,A monkey is playing drums.,3.3329999446868896
2219,"Yes, they are both different.",Opinions are different.,1.2000000476837158
4522,"Israelis, Palestinians resume talks in US","Israelis, Palestinians begin talks",3.799999952316284
1012,A kid jumping a ledge with a bike.,A black and white cat playing with a blanket.,0.0
557,A man is playing the guitar.,A man is playing the drums.,1.555999994277954
809,Now you don't have to be perfect on every answer.,You don't have to know.,2.0
3802,"US, allies to set demands for Iran nuclear talks",'Iran won't accept pre-conditions to nuclear talks',1.600000023841858
1034,"A close-up, distorted photo of an empty glass Coke bottle.",A close-up picture of a desk with a computer and papers on it.,0.0
5716,Li Na to announce retirement,US Senator Ted Cruz to announce presidential bid,0.0
2779,"Other changes in the plan refine his original vision, Libeskind said.","Many of the changes are improvements to the original plan, Libeskind said.",4.599999904632568
1292,Ukraine rebels 'flee eastern stronghold',Ukraine Claims Rebels Flushed from Main Stronghold,3.5999999046325684
1604,Two girls are sitting in front of a statue.,Two blonde girls are sitting next to a statue,3.799999952316284
881,Governor Gray Davis estimated yesterday that the fires could cost nearly $2 billion.,State officials estimated the cost at nearly $2 billion.,3.5
296,Three young women standing in a room together.,"Three dark haired young women in white, red and black sweaters.",3.4000000953674316
840,Stocking is very subjective to the specific inhabitants as well as the setup and your aquarium experience.,You'll always want to add fish into a tank slowly.,1.7999999523162842
1208,The two dogs blend in with the stuff animals.,Two dogs sit on a couch with many stuffed animals.,3.4000000953674316
53,A dog licks a baby.,A dog is licking a baby.,4.75
3290,"The shooting victim was taken to Kings County Hospital Center, where he later died, the police said.","The victim, who was not identified, was taken to Kings County Hospital where he was pronounced dead.",4.333000183105469
389,The brown dog runs on the snow with a white ball in his mouth.,Four dogs play in the snow with the city skyline behind them.,1.7999999523162842
128,A woman plays the guitar.,A man sings and plays the guitar.,1.75
4839,Chinese general's son gets 10 years jail for rape,Son of Chinese army singers gets 10 years' jail for gang rape,3.4000000953674316
264,A red double decker bus on a crowded street.,A double decker bus on a city street.,4.199999809265137
4276,"NKorea makes ""significant"" nuclear reactor progress - IAEA",N. Korea vows to expand nuclear deterrent,2.799999952316284
132,A woman is cutting broccoli.,A woman is slicing broccoli.,5.0
38,A man is eating food.,A man is eating something.,4.199999809265137
2124,-Not- talking about it 'and' -Not- doing anything.,is even worse than talking about it and not doing anything.,2.799999952316284
599,A group of people are sitting at at a beach on towels watching the Blue Angels.,A group of people are sitting at a beach watching the Blue Angels.,4.199999809265137
4057,Obama urges decisive action on Europe debt crisis,Obama urges Europe to act quickly on crisis,3.4000000953674316
573,Two workers are sitting next to pipes eating lunch,The construction workers are sitting down to eat lunch.,3.799999952316284
1477,Pakistan's Musharraf charged over Bhutto murder,Pakistan's Musharraf Charged In Bhutto Death,4.800000190734863
3717,russia may pull out of the treaty if the us and other nato allies refuse to ratify the amended version.,warned that russia would withdraw from the treaty if western nations refuse to ratify its amended version.,4.400000095367432
721,I'm going to be very direct here.,"I'm going to be blunt, here: You don't.",4.0
907,"Shares of Mandalay closed down eight cents to $29.42, before the earnings were announced.",Shares of Mandalay closed down 8 cents at $29.42 Thursday.,4.0
1783,a red and white race car racing on a dirt racetrack.,A person is riding a dirt bike in a race on a dirt track.,1.399999976158142
1180,The plane was estimated to be within 100 pounds of its maximum takeoff weight.,"US Airways Flight 5481, which crashed Jan. 8, was judged to be within 100 pounds of its maximum takeoff weight.",3.25
462,A group of people in boats racing towards the shore.,A group of people stand together and pose in front of a house.,0.800000011920929
1041,A bird holding on to a metal gate.,A multi-colored bird clings to a wire fence.,3.200000047683716
1567,A deer jumps a fence.,A deer jumping over a fence.,5.0
5321,China yuan weakens to 6.1059 against USD,China yuan strengthens to 6.1070 against USD Friday,1.600000023841858
879,A young child rides a horse.,The little girl rode a horse.,3.200000047683716
814,A man is riding on one wheel on a motorcycle.,A person is performing tricks on a motorcycle.,3.0
3881,NATO Condemns Syria's Downing of Turkish Military Jet,NATO strongly condemns Syria's downing of Turkish jet,4.800000190734863
4409,Islamists attack north Mali city after suicide bombings,Islamists attack Malian troops in Gao,3.200000047683716
754,A woman is slicing an onion.,A women slicing lemons.,1.399999976158142
3549,amnesty international is a rights group based in london.,the international institute for strategic studies is located in london.,1.399999976158142
241,Three boys are dancing.,Kids are dancing.,3.1110000610351562
30,The lady cracked an egg into a bowl.,The man is cracking eggs into a bowl.,2.5999999046325684
58,A woman rides a horse.,A woman is riding a horse.,5.0
3789,Malawi Officially Confirms President's Death,Malawi confirms President Mutharika's death,3.5999999046325684
1312,Beaten Florida teen released in Israel,Palestinian teen dies of wounds sustained in Israeli shooting,0.4000000059604645
1064,"But price declines have remained below 30 percent, year over year, for the last two quarters, said IDC analyst John McArthur.",McArthur told internetnews.com price declines have moderated and remained below 30 percent from the previous year for the last two quarters.,3.75
2885,"Gov. Rick Perry has said that while he opposes gambling expansion, he would be reluctant to veto continuation of the Lottery Commission.","Gov. Rick Perry opposes expansion of gambling but has said he would be ""hard-pressed"" to veto the lottery sunset bill.",3.799999952316284
974,"The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call ""disturbing"" abuse of juveniles and ""unconscionable"" conditions at two state-run facilities.","The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi, alleging abuse of juvenile offenders at two state-run facilities.",3.75
536,The man is in a deserted field.,The man is outside in the field.,4.0
2704,"The trial, featuring 125 witnesses, could continue until the start of 2004.","The trial, which could last until early 2004, is expected to hear the first of 125 witnesses Friday.",4.5
3291,"They reported symptoms of fever, headache, rash and muscle aches.","Symptoms include a stiff neck, fever, headache and sensitivity to light.",2.3329999446868896
236,A person is adding food in a pan.,A man is dancing in the street.,0.18799999356269836
2378,"You might not like Obamas views, but he has them.","You might not like the positions he holds, but atleast he has them.",2.5999999046325684
1066,Five birds stand on the snow.,Several cardinals stand in the snow.,3.799999952316284
968,"Chaudhry was released 56 days later and the Fiji military installed an all-indigenous government led by Qarase, who won democratic elections in September 2001.","The Fijian military installed an all-indigenous government led by Mr Qarase, who won democratic elections in September 2001.",3.0
1371,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,1.399999976158142
44,A man plays a guitar.,A man plays the piano.,1.399999976158142
1948,A dog in in a car.,A dog is biting a mop.,1.0
3798,Audi to buy motorcycle maker Ducati,Probe into motor insurance market,0.6000000238418579
5487,"World News Update, what you need to know",Labour's 50p tax rate: what you need to know,0.6000000238418579
3083,"Allegiant shares rose $4, or $17.2 percent, to $27.43 in Thursday morning trading on the Nasdaq Stock Market.","Allegiant's stock closed Wednesday at $23.40, up 64 cents, in trading on the Nasdaq market.",2.0
2262,"I don't know how legitimate this is, but I heard he's kind of suicidal.","So, I don't know how legitimate this is but yeah.",1.600000023841858
5030,Coronation Street's Bill Roache Arrested,Coronation Street stars hail 'amazing' new set,1.2000000476837158
2019,"According to the girlfriend and Zimmerman, he did.",According to Zimmerman he did.,2.4000000953674316
440,The two dogs are playing fetch in the snow.,The dogs play in the snow.,4.0
483,A man with a grey beard rides his bike on the beach of the ocean.,A spotted dog stands on his hind legs to catch a ball on the beach.,0.6000000238418579
3602,the statement did not specify the quantity of warheads the missile is capable of carrying.,the statement did not specify how many warheads the missile can carry.,5.0
3075,"In connection with the incident, I have acknowledged that I behaved inappropriately.""","""I have acknowledged that I behaved inappropriately,"" he said.",4.25
1138,A women sitting in a chair at Christmas holding make up.,A train sitting on the tracks in a train yard.,0.0
3675,according to the statement the rs-24 reinforces the military potential of the strategic forces to overcome anti-missile defense systems.,according to the statement the prototype rs-24 rocket is unlike the topol-m in that it is equipped with multiple independently targetable warheads to overwhelm defense systems.,3.200000047683716
105,A woman is slicing up some meat.,A woman is breading some meat.,2.25
1497,A pair of dogs playing with a purple ball.,Two dogs play with purple football.,4.400000095367432
577,There are people out on the street.,People are out on the street.,5.0
817,"Show her how much fun splashing is - that's what we did, and made a game of it.",You can put her toys near her or give he toys to her.,0.800000011920929
296,Two women sitting in lawn chairs.,Two women are sitting in a cafe.,2.5999999046325684
4717,Maldives holds fresh election for president,Maldives holds fresh presidential election,4.599999904632568
104,A woman is chopping onion.,A man is doing a card trick.,0.0
1484,A close-up of a sheep in the grass.,"A close-up of a lamb with its ear tagged, standing on grass.",1.7999999523162842
572,The woman had brown hair.,The woman has gray hair.,2.4000000953674316
3781,NATO: 2 International Troops Killed in Afghanistan,Three NATO troops killed in one day in Afghanistan,2.200000047683716
5547,"Palestinian hunger striker, Israel reach deal",Palestinian activist detained in Israeli raid,1.2000000476837158
5033,News is my Business,A New iPad Is Coming,0.20000000298023224
1268,The foundations of South Africa are built on Nelson Mandela's memory,Australian politicians lament over Nelson Mandela's death,1.2999999523162842
1032,"Sayliyah was the command base for the Iraq war, but Central Command sent hundreds who ran the war back home to Tampa, Florida.","As Sayliyah was the command base for the Iraq war, but hundreds who ran the war have returned to the United States.",3.4000000953674316
162,The puppy tried to get out of the tub.,A puppy is trying to get out of a bathtub.,4.400000095367432
3639,president putin stated that russia would take countermeasures.,putin warned that russia would take retaliatory actions.,4.400000095367432
695,The best thing you can do is to know your stuff.,"My recommendation is not to say anything, and do the best you can.",0.0
1261,Bomb blast kills 10 in southwest Pakistan,Major quake kills 39 in Pakistan,1.0
4835,"Iran, atomic agency in first talks since Rowhani election","IAEA, Iran to hold first nuclear talks since Rohani election",4.800000190734863
841,You should do it.,You should never do it.,1.0
157,A man is dancing.,A man is speaking.,1.2000000476837158
831,How could be you so sure that the fish died a natural death.,"In my 200 L fresh water tank, which is an aggressive tank, fish occasionally get harassed to death.",1.399999976158142
111,The panda bear lay on the logs.,A panda is lying down.,3.5999999046325684
558,A little girl and boy are reading books.,An older child is playing with a doll while gazing out the window.,0.20000000298023224
2596,"A coalition of campaign groups, including the militant national students body, is backing the protests, which the NLC called in defiance of a court order banning them.","A coalition of campaign groups, including the militant national students body, is backing the action and is mobilising for protests.",3.3329999446868896
4887,occupied Palestinian territory: Palestinians rebuff US peace talks blueprint,occupied Palestinian territory: Palestinians Face a Route to Nowhere,1.399999976158142
1388,A young girl wearing a bike helmet with a bicycle in the background.,A women holds a small dog on a leash with chairs in the background.,0.0
1002,"Through Thursday, Oracle said 34.75 million PeopleSoft shares had been tendered.","Some 34.7 million shares have been tendered, Oracle said in a statement.",3.75
2397,the problem isn't who has money.,the problem is who doesn't have money.,2.4666666984558105
726,Google search for Travel WODs has whole lots of results which you can use.,"As @Sarge says, this is for a doctor to diagnose properly.",0.4000000059604645
257,The cows feed in the trough.,The brown and white cows are eating in the trough.,4.0
3985,Bradley triumphs at Firestone as Furyk fades,Bahrain court upholds sentences against uprising leaders,0.0
304,Several people on motorcycles in a market square.,People on motorbikes in a city street.,4.0
115,A boy is playing violin on stage.,A person is mixing a pot.,0.0
292,Children looking a sheep.,Child milking a cow outside.,0.6000000238418579
376,Black and white cows grazing in a pen.,Two black and white cows drinking out of a pond.,1.600000023841858
1642,A man in jeans is playing with a ball while a woman in jeans stands nearby looking away.,A man is tying a red arm band around another mans arm in the street.,0.0
904,I think you need to apply a little statistical thinking to this.,One general key to not feeling dejected is to avoid comparing yourself to others.,0.0
2029,"I don't prefix or suffix everything with ""you hate Jews.""",You should stop prefixing or suffixing everything with you hate Jews.,3.0
737,Can you do this?,Can you do it?,5.0
1888,A person on a bmx bike.,A man on a bike in mid-air,3.0
1377,Boy feeding a sheep.,A boy feeding a sheep hay.,4.199999809265137
1930,A man is wind sailing in the ocean.,A dog is running through the ocean.,1.399999976158142
815,A cat opens a drawer and climbs inside.,A big cat opens a plastic drawer with his paws and then hops inside.,3.75
2144,His position is that it is the individual's risk to assume.,His position is the way it is currently.,1.0
3264,He left the army for Syria where he received religious training.,"He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.",3.0
1911,An owl has its wings up and widespread during the day.,The bird has its wings spread as it flies.,2.4000000953674316
569,They are preparing for a performance at school.,Two medical professionals in green look on at something.,0.0
